category,type,name,url,url_img,price,stock,manufacturer,flush,spec,housing,connection,size,material,IP,output_structure,voltage,output_type,adjust,distance,indicator,temperature
Индуктивные датчики,Индуктивный датчик,"ISB AF4B-31P-5-LZ-4,5",https://teko-com.ru/index.php?route=product/product&path=1437&product_id=17324,/static/main/img/ind_TEKO/ISB_20AF4B-228x228.jpg,1350,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅18,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,5.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN ET8A-31N-15-LZ,https://teko-com.ru/product/isn-et8a-31n-15-lz.html,/static/main/img/ind_TEKO/ISN_ET8A_3d-228x228.jpg,1990,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅30,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,15.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB A4A8-31P-5F-LZT1-C-P,https://teko-com.ru/product/isb-a4a8-31p-5f-lzt1-c-p.html,/static/main/img/ind_TEKO/ISB_20A4A-228x228.jpg,1740,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅18,Алюминий,IP 68,PNP,10-30 [DC],NO,Нет,5.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB AC8A-43P-10-LZS4,https://teko-com.ru/product/isb-ac8a-43p-10-lzs4.html,/static/main/img/ind_TEKO/ISB_20AC8A-228x228.jpg,2140,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Алюминий,IP 67,PNP,10-30 [DC],NO и NC,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,"ISBt AC27B8-32P-4F-LTR9-C-P1-0,2",https://teko-com.ru/product/isbt-ac27b8-32p-4f-ltr9-c-p1-0-2.html,/static/main/img/ind_TEKO/ISBt_AC27B8_3d-228x228.jpg,3340,1-3 дня,TEKO,Встраиваемый,Транспортное исполнение,Цилиндрический с резьбой,Разъём,∅12,Латунь,IP 68,PNP,10-30 [DC],NC,Нет,4.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISN F4A-32P-8-LZ,https://teko-com.ru/product/isn-f4a-32p-8-lz.html,/static/main/img/ind_TEKO/ISN_F4A_3d-228x228.jpg,1910,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Алюминий,IP 67,PNP,10-30 [DC],NC,Нет,8.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB A4B-31P-5-LZ,https://teko-com.ru/product/isb-a4b-31p-5-lz.html,/static/main/img/ind_TEKO/SB_20A4B-228x228.jpg,1600,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,5.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,"ISB WC29S8-31P-1,5-ZS4-2",https://teko-com.ru/product/isb-wc29s8-31p-1-5-zs4-2.html,/static/main/img/ind_TEKO/new_ISB_WC29S8-228x228.jpg,6500,1-3 дня,TEKO,Встраиваемый,В среде высокого давления,Цилиндрический с резьбой,Разъём,∅12,Нерж. сталь,IP 68,PNP,10-30 [DC],NO,Нет,1.5,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,"ISB B1B-31P-1,5F-LP-C",https://teko-com.ru/product/isb-b1b-31p-1-5f-lp-c.html,/static/main/img/ind_TEKO/ISB_B1B_3d-228x228.jpg,2190,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅8,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,1.5,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISN E73A-02G-15-L,https://teko-com.ru/product/isn-e73a-02g-15-l.html,/static/main/img/ind_TEKO/ISN_E73A_3d-228x228.jpg,2470,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅27,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NC,Нет,15.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AF42A-11G-5-LZ-C,https://teko-com.ru/product/isb-af42a-11g-5-lz-c.html,/static/main/img/ind_TEKO/ISB_AF42A_3d-228x228.jpg,2740,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅18,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NO,Нет,5.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB AF9A-31P-12-LZ,https://teko-com.ru/product/isb-af9a-31p-12-lz.html,/static/main/img/ind_TEKO/ISB_AF9A_3d-228x228.jpg,1700,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅36,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,12.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN ET6A-43P-10-LZ,https://teko-com.ru/product/isn-et6a-43p-10-lz.html,/static/main/img/ind_TEKO/ISN_ET6A_3d-228x228.jpg,2150,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅20,Алюминий,IP 67,PNP,10-30 [DC],NO и NC,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN F4A-31P-8-LZ,https://teko-com.ru/product/isn-f4a-31p-8-lz.html,/static/main/img/ind_TEKO/ISN_F4A_3d-228x228.jpg,1490,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,8.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN ET8A-43N-15-LZ-C,https://teko-com.ru/product/isn-et8a-43n-15-lz-c.html,/static/main/img/ind_TEKO/ISN_ET8A_3d-228x228.jpg,3220,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅30,Алюминий,IP 67,NPN,10-30 [DC],NO и NC,Нет,15.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISN E4A-31P-8-LZ,https://teko-com.ru/product/isn-e4a-31p-8-lz.html,/static/main/img/ind_TEKO/ISN_20E4A-228x228.jpg,1760,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,8.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,"ISB I27A-11-3,5-L-0,15",https://teko-com.ru/product/isb-i27a-11-3-5-l-0-15.html,/static/main/img/ind_TEKO/ISB_I27A_3d-228x228.jpg,4050,1-3 дня,TEKO,Встраиваемый,Общее применение,Прямоугольный,Кабель,84х64х43,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NO,Нет,3.5,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AF41A-31P-5-LZ-C,https://teko-com.ru/product/isb-af41a-31p-5-lz-c.html,/static/main/img/ind_TEKO/ISB_AF41A_31P_5_LZ_C_3d-228x228.jpg,1850,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,5.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB B2B-32P-4-L-D,https://teko-com.ru/product/isb-b2b-32p-4-l-d.html,/static/main/img/ind_TEKO/ISB-B2B-31N-3-LZ-C-image-228x228.jpg,2190,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 67,PNP,10-30 [DC],NC,Нет,4.0,Есть,-60...+65
Индуктивные датчики,Индуктивный преобразователь перемещения,ISAN E41A-31P-8-P,https://teko-com.ru/product/isan-e41a-31p-8-p.html,/static/main/img/ind_TEKO/ISAN_E41A_3d-228x228.jpg,2350,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Алюминий,IP 67,PNP,10-30 [DC],Напряжение,Нет,8.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN I7P5-R25-N-4,https://teko-com.ru/product/isn-i7p5-r25-n-4.html,/static/main/img/ind_TEKO/ISN_I7P5_3d-228x228.jpg,3240,1-3 дня,TEKO,Не встраиваемый,Во взрывоопасных зонах (NAMUR),Прямоугольный,Кабель,84х64х43,Пластик,IP 67,NAMUR,"7,7-9,0 [DC] (NAMUR)",NC,Есть,25.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,"ISB AC12S-31P-1,5-LS4-H",https://teko-com.ru/product/isb-ac12s-31p-1-5-ls4-h.html,/static/main/img/ind_TEKO/ISB_AC12B_31P_1_2C5_LS4_C_O_3d-228x228.jpg,3780,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅8,Нерж. сталь,IP 67,PNP,10-30 [DC],NO,Нет,1.5,Нет,-15...+105
Индуктивные датчики,Индуктивный датчик,"ISB A11B-31N-1,5-L-C",https://teko-com.ru/product/isb-a11b-31n-1-5-l-c.html,/static/main/img/ind_TEKO/ISB_A11B_3d-228x228.jpg,2480,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅8,Латунь,IP 67,NPN,10-30 [DC],NO,Нет,1.5,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB I1P-31N-5-LZ,https://teko-com.ru/product/isb-i1p-31n-5-lz.html,/static/main/img/ind_TEKO/ISB_I1P_3d-228x228.jpg,1400,1-3 дня,TEKO,Встраиваемый,Общее применение,Прямоугольный,Кабель,84х64х43,Пластик,IP 67,NPN,10-30 [DC],NO,Нет,5.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB B2A-31N-3-LP-C,https://teko-com.ru/product/isb-b2a-31n-3-lp-c.html,/static/main/img/ind_TEKO/ISB_B2A_3d-228x228.jpg,2440,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,3.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB AF4A-31P-5-LZ-C-1,https://teko-com.ru/product/isb-af4a-31p-5-lz-c-1.html,/static/main/img/ind_TEKO/ISB_AF24A_3d-228x228.jpg,1740,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,5.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB AF4A-31P-5-LZ,https://teko-com.ru/index.php?route=product/product&path=1437&product_id=17313,/static/main/img/ind_TEKO/ISB_AF24A_3d-228x228.jpg,1420,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,5.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB BC7A-31P-15-LS4,https://teko-com.ru/product/isb-bc7a-31p-15-ls4.html,/static/main/img/ind_TEKO/ISB_BC7A_3d-228x228.jpg,2630,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,"ISB B1B-31N-1,5-L-C",https://teko-com.ru/product/isb-b1b-31n-1-5-l-c.html,/static/main/img/ind_TEKO/ISB_B1B_3d-228x228.jpg,2150,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅8,Латунь,IP 67,NPN,10-30 [DC],NO,Нет,1.5,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB A8A8-32P-10G-LZT2-C-P,https://teko-com.ru/product/isb-a8a8-32p-10g-lzt2-c-p.html,/static/main/img/ind_TEKO/ISB_20A8A-228x228.jpg,2290,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅30,Алюминий,IP 68,PNP,10-30 [DC],NC,Нет,10.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB AC7A-31P-10-LZS4,https://teko-com.ru/product/isb-ac7a-31p-10-lzs4.html,/static/main/img/ind_TEKO/ISB_AC7A_31P_10_LZS4_3d-228x228.jpg,1590,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅27,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,"ISB C03B-31N-0,8",https://teko-com.ru/product/isb-c03b-31n-0-8.html,/static/main/img/ind_TEKO/ISB_C03B_31N_0_2C8_3d-228x228.jpg,5220,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический гладкий,Кабель,∅4,Латунь,IP 67,NPN,10-30 [DC],NO,Нет,0.8,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB A4B-43P-5-LZ-C,https://teko-com.ru/product/isb-a4b-43p-5-lz-c.html,/static/main/img/ind_TEKO/SB_20A4B-228x228.jpg,2090,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Латунь,IP 67,PNP,10-30 [DC],NO и NC,Нет,5.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB B7A-32P-10-L-C,https://teko-com.ru/product/isb-b7a-32p-10-l-c.html,/static/main/img/ind_TEKO/ISB_B7A_3d-228x228.jpg,1950,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Алюминий,IP 67,PNP,10-30 [DC],NC,Нет,10.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISN EC8A-31P-15-LZS4,https://teko-com.ru/product/isn-ec8a-31p-15-lzs4.html,/static/main/img/ind_TEKO/ISN_20EC8A-228x228.jpg,2520,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AC4A-31N-5-LS4-C,https://teko-com.ru/product/isb-ac4a-31n-5-ls4-c.html,/static/main/img/ind_TEKO/ISB_20AC4A-228x228.jpg,1980,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅18,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,5.0,Нет,-45...+65
Индуктивные датчики,Индуктивный датчик,ISN F2A-31P-4-L,https://teko-com.ru/product/isn-f2a-31p-4-l.html,/static/main/img/ind_TEKO/ISN_F2A_3d-228x228.jpg,1670,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,4.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN EC4A-31P-8-LZS4,https://teko-com.ru/product/isn-ec4a-31p-8-lzs4.html,/static/main/img/ind_TEKO/ISN_20EC4A-228x228.jpg,1760,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,8.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AF4A-31P-5-LZ-C,https://teko-com.ru/product/isb-af4a-31p-5-lz-c.html,/static/main/img/ind_TEKO/ISB_20AF4A-228x228.jpg,2050,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,5.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB A8A-43P-10-LZ,https://teko-com.ru/product/isb-a8a-43p-10-lz.html,/static/main/img/ind_TEKO/ISB_20A8A-228x228.jpg,2140,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Алюминий,IP 67,PNP,10-30 [DC],NO и NC,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AT26A-21-2-LP,https://teko-com.ru/product/isb-at26a-21-2-lp.html,/static/main/img/ind_TEKO/ISB_AT26A_3d-228x228.jpg,2010,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅12,Алюминий,IP 67,Двухпроводный датчик,10-30 [DC],NO,Нет,2.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN E4A-21-8-LP,https://teko-com.ru/product/isn-e4a-21-8-lp.html,/static/main/img/ind_TEKO/ISN_20E4A-228x228.jpg,2630,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Алюминий,IP 67,Двухпроводный датчик,10-30 [DC],NO,Нет,8.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB W32B-4-N-1-C,https://teko-com.ru/product/isb-w32b-4-n-1-c.html,/static/main/img/ind_TEKO/ISB-W32B-4-N-1-image-228x228.jpg,13630,1-3 дня,TEKO,Встраиваемый,Во взрывоопасных зонах (NAMUR),Цилиндрический с резьбой,Кабель,∅16,Латунь,IP 67,NAMUR,"7,7-9,0 [DC] (NAMUR)",NC,Нет,4.0,Нет,-45...+65
Индуктивные датчики,Датчик скорости,IV2B AC41A5-49P-6-LZS4,https://teko-com.ru/product/iv2b-ac41a5-49p-6-lzs4.html,/static/main/img/ind_TEKO/IV2B-AC41A5-49P-6-LZS4-228x228.jpg,5670,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅18,Алюминий,IP 65,PNP,10-30 [DC],NO или NC,Нет,6.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN E41A-32P-8-LZ,https://teko-com.ru/product/isn-e41a-32p-8-lz.html,/static/main/img/ind_TEKO/ISN_E41A_3d-228x228.jpg,1550,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Алюминий,IP 67,PNP,10-30 [DC],NC,Нет,8.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB L3A-31P-10E-LZ,https://teko-com.ru/product/isb-l3a-31p-10e-lz.html,/static/main/img/ind_TEKO/ISB_L3A_3d-228x228.jpg,1340,1-3 дня,TEKO,Встраиваемый,Общее применение,Плоский,Кабель,"64x65x11,5",Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB BC22A-31N-4-LS4,https://teko-com.ru/product/isb-bc22a-31n-4-ls4.html,/static/main/img/ind_TEKO/ISB_BC22A_3d-228x228.jpg,4790,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,4.0,Нет,-15...+65
Индуктивные датчики,Датчик скорости,IV11B AF81A5-02G-10-L,https://teko-com.ru/product/iv11b-af81a5-02g-10-l.html,/static/main/img/ind_TEKO/IV11B_AF81A5_3d-228x228.jpg,4360,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅30,Алюминий,IP 65,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NC,Нет,10.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN IC7P5-43P-R50-LZS4,https://teko-com.ru/product/isn-ic7p5-43p-r50-lzs4.html,/static/main/img/ind_TEKO/ISN_IC7P5_3d-228x228.jpg,4170,1-3 дня,TEKO,Не встраиваемый,Общее применение,Прямоугольный,Разъём,84х64х43,Пластик,IP 65,PNP,10-30 [DC],NO и NC,Есть,50.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN F4A-32N-8-L-C,https://teko-com.ru/product/isn-f4a-32n-8-l-c.html,/static/main/img/ind_TEKO/ISN_F4A_3d-228x228.jpg,2380,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Алюминий,IP 67,NPN,10-30 [DC],NC,Нет,8.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISN EF8B-32N-15-LZ,https://teko-com.ru/product/isn-ef8b-32n-15-lz.html,/static/main/img/ind_TEKO/ISN_20EF8B-228x228.jpg,2110,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅30,Латунь,IP 67,NPN,10-30 [DC],NC,Нет,15.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB BC22A-31N-2-LS4,https://teko-com.ru/product/isb-bc22a-31n-2-ls4.html,/static/main/img/ind_TEKO/ISB_BC22A_3d-228x228.jpg,3020,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,2.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AF4A-31P-5F-LZ-C,https://teko-com.ru/product/isb-af4a-31p-5f-lz-c.html,/static/main/img/ind_TEKO/ISB_20AF4A-228x228.jpg,1850,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,5.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB AC8A-43P-10-LS4-C,https://teko-com.ru/product/isb-ac8a-43p-10-ls4-c.html,/static/main/img/ind_TEKO/ISB_20AC8A-228x228.jpg,2180,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Алюминий,IP 67,PNP,10-30 [DC],NO и NC,Нет,10.0,Нет,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB AC81A-12G-10-LZS27,https://teko-com.ru/product/isb-ac81a-12g-10-lzs27.html,/static/main/img/ind_TEKO/ISB_AC81A_12G_10_LZS27_3d-228x228.jpg,2400,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NC,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB A4A-31N-8-LZ,https://teko-com.ru/product/isb-a4a-31n-8-lz.html,/static/main/img/ind_TEKO/ISB_20A4A-228x228.jpg,1800,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,8.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AC41B-43P-8-LZS4,https://teko-com.ru/product/isb-ac41b-43p-8-lzs4.html,/static/main/img/ind_TEKO/ISB-AC41B-43P-8-LZS4-img-228x228.jpg,2930,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅18,Латунь,IP 67,PNP,10-30 [DC],NO и NC,Нет,8.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN EC85P-312P-35G-LZS4,https://teko-com.ru/product/isn-ec85p-312p-35g-lzs4.html,/static/main/img/ind_TEKO/ISN_EC85P_312P_35G_LZS4_3d-228x228.jpg,3840,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Пластик,IP 67,PNP,10-65 [DC],NO,Нет,35.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB BC2A-31N-3-LS4,https://teko-com.ru/product/isb-bc2a-31n-3-ls4.html,/static/main/img/ind_TEKO/ISB_BC2A_3d-228x228.jpg,2050,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,3.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISBt AC8A8-32P-10F-ZS4-C-P,https://teko-com.ru/product/isbt-ac8a8-32p-10f-zs4-c-p.html,/static/main/img/ind_TEKO/ISB_20AC8A-228x228.jpg,1730,1-3 дня,TEKO,Встраиваемый,Транспортное исполнение,Цилиндрический с резьбой,Разъём,∅30,Нерж. сталь,IP 68,PNP,10-30 [DC],NC,Нет,10.0,Нет,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB BC7A-10-N-S4-C,https://teko-com.ru/product/isb-bc7a-10-n-s4-c.html,/static/main/img/ind_TEKO/ISB_BC7A_10_N_S4_C_3d-228x228.jpg,3090,1-3 дня,TEKO,Встраиваемый,Во взрывоопасных зонах (NAMUR),Цилиндрический с резьбой,Разъём,∅30,Алюминий,IP 67,NAMUR,"7,7-9,0 [DC] (NAMUR)",NC,Нет,10.0,Нет,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB AC4A-32N-5-LZS4-C,https://teko-com.ru/product/isb-ac4a-32n-5-lzs4-c.html,/static/main/img/ind_TEKO/ISB_20AC4A-228x228.jpg,2080,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅18,Алюминий,IP 67,NPN,10-30 [DC],NC,Нет,5.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISN I7P5-43P-R50-LZ,https://teko-com.ru/product/isn-i7p5-43p-r50-lz.html,/static/main/img/ind_TEKO/ISN_I7P5_3d-228x228.jpg,3500,1-3 дня,TEKO,Не встраиваемый,Общее применение,Прямоугольный,Кабель,84х64х43,Пластик,IP 65,PNP,10-30 [DC],NO и NC,Есть,50.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN ET8A-31P-15-LZ,https://teko-com.ru/product/isn-et8a-31p-15-lz.html,/static/main/img/ind_TEKO/ISN_ET8A_3d-228x228.jpg,1890,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅30,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AT42A-01G-5-L,https://teko-com.ru/product/isb-at42a-01g-5-l.html,/static/main/img/ind_TEKO/ISB_AT42A_3d-228x228.jpg,2180,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅18,Алюминий,IP 67,Двухпроводный датчик,90-250 [AC],NO,Нет,5.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB BF2A-31N-2-L-10,https://teko-com.ru/product/isb-bf2a-31n-2-l-10.html,/static/main/img/ind_TEKO/ISB_BF2A_3d-228x228.jpg,2460,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅12,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,2.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AC12B-31P-3-LS4,https://teko-com.ru/product/isb-ac12b-31p-3-ls4.html,/static/main/img/ind_TEKO/ISB_AC12B_3d-228x228.jpg,2500,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅8,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,3.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN F4A-32P-8-L,https://teko-com.ru/product/isn-f4a-32p-8-l.html,/static/main/img/ind_TEKO/ISN_F4A_3d-228x228.jpg,1650,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Алюминий,IP 67,PNP,10-30 [DC],NC,Нет,8.0,Нет,-15...+65
